10-0;http://localhost:3000/explore?countryCodes=za&page=10;wineries-hamilton-russell-vineyards-wines-chardonnay-2015;Hamilton Russell Chardonnay 2015;Hemel-en-Aarde Valley;South Africa;http://images.vivino.com/thumbs/xeqFAhkFQIKh2tM59jGafQ_375x500.jpg
14-3;http://localhost:3000/explore?countryCodes=za&page=14;wineries-david-nieuwoud-wines-ghost-corner-bowline-2014;David Nieuwoud Ghost Corner The Bowline 2014;Western Cape;South Africa;http://images.vivino.com/thumbs/eA24LKtmT66uFc3ZJwW7HQ_375x500.jpg
14-4;http://localhost:3000/explore?countryCodes=za&page=14;wineries-za-anthonij-rupert-wines-cabernet-sauvignon-2008;Anthonij Rupert Cabernet Sauvignon 2008;Coastal Region;South Africa;http://images.vivino.com/thumbs/02oqd97ii5be1_375x500.jpg
14-5;http://localhost:3000/explore?countryCodes=za&page=14;wineries-glen-carlou-wines-petit-verdot-tannat-petite-sirah-2009;Glen Carlou Petit Verdot - Tannat - Petite Sirah 2009;Coastal Region;South Africa;http://images.vivino.com/thumbs/H5E9LUWuSqWyjWL8zsOBQA_375x500.jpg
14-6;http://localhost:3000/explore?countryCodes=za&page=14;wineries-vergenoegd-wine-estate-wines-stellenbosch-2007;Vergenoegd Stellenbosch 2007;Stellenbosch;South Africa;http://images.vivino.com/thumbs/9c7n1DTLRr-UBXlXS8XYEg_375x500.jpg
14-7;http://localhost:3000/explore?countryCodes=za&page=14;wineries-beau-joubert-wines-ambassador-red-2010;Beau Joubert The Ambassador Red 2010;Stellenbosch;South Africa;http://images.vivino.com/thumbs/lVypMUpBTPOD4rMQH7LNfA_375x500.jpg
14-8;http://localhost:3000/explore?countryCodes=za&page=14;wineries-za-boschendal-wines-pinot-noir-elgin-2013;Boschendal Elgin Pinot Noir 2013;Elgin;South Africa;http://images.vivino.com/thumbs/bhKTUFWBQ3WAzXtgwsD-8Q_375x500.jpg
14-9;http://localhost:3000/explore?countryCodes=za&page=14;wineries-buitenverwachting-wines-maximus-2013;Buitenverwachting  Maximus 2013;Constantia;South Africa;http://images.vivino.com/thumbs/tY2jblPbQ7m9sCmKf5skYA_375x500.jpg
14-10;http://localhost:3000/explore?countryCodes=za&page=14;wineries-newton-johnson-wines-pinot-noir-2015;Newton Johnson Walker Bay Pinot Noir 2015;Hemel-en-Aarde Valley;South Africa;http://images.vivino.com/thumbs/fWzrBW9kSXek825EnN8zCw_375x500.jpg
14-11;http://localhost:3000/explore?countryCodes=za&page=14;wineries-mullineux-wines-granite-chenin-blanc-2015;Mullineux Granite Chenin Blanc 2015;Swartland;South Africa;http://images.vivino.com/thumbs/x9htzxQnQXOXpVQwf2Fydg_375x500.jpg
14-12;http://localhost:3000/explore?countryCodes=za&page=14;wineries-jean-daneel-wines-signature-chenin-blanc-2012;Jean Daneel Signature Chenin Blanc 2012;Paarl;South Africa;http://images.vivino.com/thumbs/0117zhsc34em4_375x500.jpg
14-13;http://localhost:3000/explore?countryCodes=za&page=14;wineries-the-sadie-family-wines-pty-ltd-wines-soldaat-2015;The Sadie Family Die Ouwingerdreeks Soldaat 2015;Olifants River;South Africa;http://images.vivino.com/thumbs/VqdbT4CHTwmWbv8DN-4yag_375x500.jpg
14-14;http://localhost:3000/explore?countryCodes=za&page=14;wineries-delaire-graff-wines-chenin-blanc-swartland-reserve-2015;Delaire Graff Chenin Blanc Swartland Reserve 2015;Swartland;South Africa;http://images.vivino.com/thumbs/TOG92WA2RVmVfklH8ezcUg_375x500.jpg
14-15;http://localhost:3000/explore?countryCodes=za&page=14;wineries-david-nadia-sadie-wines-grenache-2015;David & Nadia Grenache 2015;Swartland;South Africa;http://images.vivino.com/thumbs/BPK_NVDjQCKGtQRORPA9lQ_375x500.jpg
14-16;http://localhost:3000/explore?countryCodes=za&page=14;wineries-za-botanica-wines-chenin-blanc-2014;Botanica Chenin Blanc 2014;Citrusdal Mountain;South Africa;http://images.vivino.com/thumbs/Ey2ksfMNTuCBvpcYHSEhvQ_375x500.jpg
14-17;http://localhost:3000/explore?countryCodes=za&page=14;wineries-kleine-zalze-wines-family-reserve-cabernet-sauvignon-2008;Kleine Zalze Cabernet Sauvignon Family Reserve 2008;Stellenbosch;South Africa;http://images.vivino.com/thumbs/7r4HMD-0Qa2QzJUiH0g-ow_375x500.jpg
14-18;http://localhost:3000/explore?countryCodes=za&page=14;wineries-crystallum-wines-paradisum-rouge-2012;Crystallum Paradisum 2012;Walker Bay;South Africa;http://images.vivino.com/thumbs/dKIk6bOxTkC1uqBk5GgRww_375x500.jpg
14-19;http://localhost:3000/explore?countryCodes=za&page=14;wineries-diemersfontein-wines-pinotage-2013;Diemersfontein Pinotage 2013;Wellington;South Africa;http://images.vivino.com/thumbs/yAHimLrAReSUkR1JX-fnWw_375x500.jpg
14-20;http://localhost:3000/explore?countryCodes=za&page=14;wineries-springfield-wines-whole-berry-cabernet-sauvignon-2014;Springfield Estate Whole Berry Cabernet Sauvignon 2014;Robertson;South Africa;http://images.vivino.com/thumbs/rOHlMHDYTpuLSepC5rBN1g_375x500.jpg
14-21;http://localhost:3000/explore?countryCodes=za&page=14;wineries-hamilton-russell-vineyards-wines-chardonnay-2013;Hamilton Russell Chardonnay 2013;Hemel-en-Aarde Valley;South Africa;http://images.vivino.com/thumbs/pOdrETRaQmGlTGs7xIFHtg_375x500.jpg
14-22;http://localhost:3000/explore?countryCodes=za&page=14;wineries-hamilton-russell-vineyards-wines-pinot-noir-2014;Hamilton Russell Pinot Noir 2014;Hemel-en-Aarde Valley;South Africa;http://images.vivino.com/thumbs/lgTMbYijSjWzl7NMwc3vAA_375x500.jpg
14-23;http://localhost:3000/explore?countryCodes=za&page=14;wineries-spice-route-wines-chakalaka-2013;Spice Route Chakalaka 2013;Swartland;South Africa;http://images.vivino.com/thumbs/n9dfMrs7S7eQjVjeiObs0w_375x500.jpg
14-24;http://localhost:3000/explore?countryCodes=za&page=14;wineries-groot-constantia-wines-landgoed-shiraz-2013;Groot Constantia Shiraz 2013;Constantia;South Africa;http://images.vivino.com/thumbs/wr7Op3HiROqsGSV7WY9baA_375x500.jpg
4-0;http://localhost:3000/explore?countryCodes=za&page=4;wineries-ken-forrester-wines-the-fmc-chenin-blanc-2014;Ken Forrester The FMC Chenin Blanc 2014;Stellenbosch;South Africa;http://images.vivino.com/thumbs/-oSuzhXjT0qrih6um8OIww_375x500.jpg
4-1;http://localhost:3000/explore?countryCodes=za&page=4;wineries-thelema-mountain-wines-stellenbosch-rabelais-2011;Thelema Rabelais 2011;Stellenbosch;South Africa;http://images.vivino.com/thumbs/momig1_mQiCMRthe3sVVCA_375x500.jpg
4-2;http://localhost:3000/explore?countryCodes=za&page=4;wineries-diemersfontein-wines-carpe-diem-wellington-reserve-pinotage-2014;Diemersfontein Carpe Diem Reserve Pinotage 2014;Wellington;South Africa;http://images.vivino.com/thumbs/H8f6KPuoTFS-9q7gu0vKRA_375x500.jpg
4-3;http://localhost:3000/explore?countryCodes=za&page=4;wineries-the-sadie-family-wines-pty-ltd-wines-skurfberg-wyn-van-oorsprong-olifantsrivier-die-ouwingerdreek-2013;The Sadie Family Die Ouwingerdreeks Skurfberg 2013;Olifants River;South Africa;http://images.vivino.com/thumbs/UURx9ZFoRzaDeP1Q4dQ20A_375x500.jpg
4-4;http://localhost:3000/explore?countryCodes=za&page=4;wineries-de-trafford-wines-stellenbosch-blueprint-syrah-2012;De Trafford Syrah Blueprint 2012;Stellenbosch;South Africa;http://images.vivino.com/thumbs/PJKlhVqbSIyh00-WMjY2GQ_375x500.jpg
4-5;http://localhost:3000/explore?countryCodes=za&page=4;wineries-za-rijks-wines-pinotage-2012;Rijk's Private Cellar Pinotage 2012;Tulbagh;South Africa;http://images.vivino.com/thumbs/VHHS2WP6QyakDaZMRpECog_375x500.jpg
4-7;http://localhost:3000/explore?countryCodes=za&page=4;wineries-babylonstoren-wines-nebukadnesar-red-blend-2013;Babylonstoren Nebukadnesar 2013;Western Cape;South Africa;http://images.vivino.com/thumbs/-SSOuOWyS6SpB_-Ec1Y_vw_375x500.jpg
4-6;http://localhost:3000/explore?countryCodes=za&page=4;wineries-vilafonte-winery-wines-series-m-2009;Vilafonte Series M 2009;Paarl;South Africa;http://images.vivino.com/thumbs/R4_tHLeqS4ym7xj7SMHaVQ_375x500.jpg
4-8;http://localhost:3000/explore?countryCodes=za&page=4;wineries-raats-wines-de-compostella-2013;Raats MR de Compostella 2013;Stellenbosch;South Africa;http://images.vivino.com/thumbs/zSYZiy5jTKmSGrO8Xncv9g_375x500.jpg
4-9;http://localhost:3000/explore?countryCodes=za&page=4;wineries-za-rijks-wines-reserve-pinotage-2012;Rijk's Reserve Pinotage 2012;Tulbagh;South Africa;http://images.vivino.com/thumbs/0IhciMrOS12pKTjEibUxyg_375x500.jpg
4-10;http://localhost:3000/explore?countryCodes=za&page=4;wineries-vuurberg-wines-white-2014;Vuurberg White 2014;Stellenbosch;South Africa;http://images.vivino.com/thumbs/u7Vthx7ZQJivMLtqynX9_w_375x500.jpg
4-11;http://localhost:3000/explore?countryCodes=za&page=4;wineries-vilafonte-winery-wines-series-m-2013;Vilafonte Series M 2013;Paarl;South Africa;http://images.vivino.com/thumbs/tMZ3Vb3wRqW3uYXRhSNSfQ_375x500.jpg
4-12;http://localhost:3000/explore?countryCodes=za&page=4;wineries-delheim-wines-vera-cruz-estate-shiraz-2013;Delheim Vera Cruz Shiraz 2013;Stellenbosch;South Africa;http://images.vivino.com/thumbs/rzpR7ksjTD6By73EHjbrwg_375x500.jpg
4-13;http://localhost:3000/explore?countryCodes=za&page=4;wineries-lothian-wines-vineyards-chardonnya-2013;Lothian Vineyards Vineyard Selection Chardonnay 2013;Elgin;South Africa;http://images.vivino.com/thumbs/wyWgD-RQTWWWtWe5BQyuVQ_375x500.jpg
4-14;http://localhost:3000/explore?countryCodes=za&page=4;wineries-raats-wines-de-compostella-2011;Raats MR de Compostella 2011;Stellenbosch;South Africa;http://images.vivino.com/thumbs/5oyvH_FdQ5WiwaRBvYGfkQ_375x500.jpg
4-15;http://localhost:3000/explore?countryCodes=za&page=4;wineries-restless-river-wines-chardonnay-2013;Restless River Chardonnay 2013;Hemel-en-Aarde Valley;South Africa;http://images.vivino.com/thumbs/tg_afqnxS1CQMM16ZthIJw_375x500.jpg
4-16;http://localhost:3000/explore?countryCodes=za&page=4;wineries-the-sadie-family-wines-pty-ltd-wines-soldaat-2013;The Sadie Family Die Ouwingerdreeks Soldaat 2013;Olifants River;South Africa;http://images.vivino.com/thumbs/DosoapoJS8SRxQGTOTImag_375x500.jpg
4-17;http://localhost:3000/explore?countryCodes=za&page=4;wineries-saronsberg-wines-full-circle-shiraz-mourvedre-viognier-2014;Saronsberg Full Circle 2014;Tulbagh;South Africa;http://images.vivino.com/thumbs/G6yx2FiLRCmRsNJrZjHpaA_375x500.jpg
4-18;http://localhost:3000/explore?countryCodes=za&page=4;wineries-porseleinberg-wines-swartland-2013;Porseleinberg Red 2013;Swartland;South Africa;http://images.vivino.com/thumbs/0tfdGUXDSLaaq5P0KKzmRw_375x500.jpg
4-19;http://localhost:3000/explore?countryCodes=za&page=4;wineries-za-lismore-wines-greyton-chardonnay-2011;Lismore Chardonnay 2011;Overberg;South Africa;http://images.vivino.com/thumbs/L8w_tX28TluJEKidL0dVjg_375x500.jpg
4-20;http://localhost:3000/explore?countryCodes=za&page=4;wineries-chris-suzaan-alheit-wines-suzaan-alheit-cartology-2015;Chris Suzaan Alheit Cartology Bushvines 2015;Western Cape;South Africa;http://images.vivino.com/thumbs/cJEqbZchTGy6zqIbaTSCVg_375x500.jpg
4-21;http://localhost:3000/explore?countryCodes=za&page=4;wineries-crystallum-wines-clay-shales-chardonnay-2014;Crystallum Clay Shales Chardonnay 2014;Overberg;South Africa;http://images.vivino.com/thumbs/SRgAYFdkRiil0gzAYyEmJw_375x500.jpg
4-22;http://localhost:3000/explore?countryCodes=za&page=4;wineries-cape-point-wines-isliedh-2012;Cape Point Vineyards Isliedh 2012;Coastal Region;South Africa;http://images.vivino.com/thumbs/6uesJLD7Qh-giYt2ooxPfw_375x500.jpg
4-24;http://localhost:3000/explore?countryCodes=za&page=4;wineries-lanzerac-wines-pionier-pinotage-2013;Lanzerac Pionier Pinotage 2013;Stellenbosch;South Africa;http://images.vivino.com/thumbs/Y2D_woaxSVuWzoK_xhIThg_375x500.jpg
4-23;http://localhost:3000/explore?countryCodes=za&page=4;wineries-stormhoek-wines-storm-hemel-en-aarde-valley-vrede-pinot-noir-2012;Stormhoek Storm Hemel En Aarde Valley Vrede Pinot Noir 2012;Western Cape;South Africa;http://images.vivino.com/thumbs/y5hGRH8-S_ewdVO7XNCx9g_375x500.jpg
23-0;http://localhost:3000/explore?countryCodes=za&page=23;wineries-za-edgebaston-wines-edgebaston-cabernet-sauvignon-2011;Edgebaston Cabernet Sauvignon 2011;Stellenbosch;South Africa;http://images.vivino.com/thumbs/02dr1ekvnbg2n_375x500.jpg
23-1;http://localhost:3000/explore?countryCodes=za&page=23;wineries-house-of-mandela-wines-1370164-hom-royal-reserve-cabernet-sauvignon-2008;House Of Mandela Royal Reserve Cabernet Sauvignon 2008;Western Cape;South Africa;http://images.vivino.com/thumbs/38kXUhwhTCC73KJYwBioOQ_375x500.jpg
23-2;http://localhost:3000/explore?countryCodes=za&page=23;wineries-ernie-els-wines-merlot-2013;Ernie Els Merlot 2013;Stellenbosch;South Africa;http://images.vivino.com/thumbs/1DIddKdWTmauNYRuuh4QYQ_375x500.jpg
23-3;http://localhost:3000/explore?countryCodes=za&page=23;wineries-kaapzicht-estate-wines-pinotage-2013;Kaapzicht Estate Pinotage 2013;Stellenbosch;South Africa;http://images.vivino.com/thumbs/_iiw4k7YRROk5Rja9w8jIQ_375x500.jpg
23-4;http://localhost:3000/explore?countryCodes=za&page=23;wineries-backsberg-wines-klein-backsberg-babylons-toren-cabernet-sauvignon-merlot-2013;Backsberg Klein Babylons Toren Cabernet Sauvignon - Merlot 2013;Paarl;South Africa;http://images.vivino.com/thumbs/tGMGZcxnTLCDIFLk5HBWPA_375x500.jpg
23-5;http://localhost:3000/explore?countryCodes=za&page=23;wineries-delaire-graff-wines-graff-sauvignon-blanc-2015;Delaire Graff Sauvignon Blanc 2015;Western Cape;South Africa;http://images.vivino.com/thumbs/nzdtm0zNRH28ifMGEmmluw_375x500.jpg
23-6;http://localhost:3000/explore?countryCodes=za&page=23;wineries-warwick-wine-estate-wines-sauvignon-blanc-professor-black-2016;Warwick Sauvignon Blanc Professor Black 2016;Stellenbosch;South Africa;http://images.vivino.com/thumbs/MUT7K0XhTWW0kqKJlzwU6w_375x500.jpg
23-7;http://localhost:3000/explore?countryCodes=za&page=23;wineries-meerlust-estate-wines-cabernet-sauvignon-2013;Meerlust Cabernet Sauvignon 2013;Stellenbosch;South Africa;http://images.vivino.com/thumbs/PsSb6kZJTwWiK6EXM86Ptw_375x500.jpg
23-8;http://localhost:3000/explore?countryCodes=za&page=23;wineries-chamonix-wines-cabernet-franc-2012;Chamonix Cabernet Franc 2012;Franschhoek Valley;South Africa;http://images.vivino.com/thumbs/dxyqyJ77RwWJIIdJuLidZA_375x500.jpg
23-9;http://localhost:3000/explore?countryCodes=za&page=23;wineries-meerlust-estate-wines-stellenbosch-merlot-2014;Meerlust Merlot 2014;Stellenbosch;South Africa;http://images.vivino.com/thumbs/zLnpSdDAQZytJUWaNm9XQg_375x500.jpg
23-10;http://localhost:3000/explore?countryCodes=za&page=23;wineries-za-creation-wines-chardonnay-2015;Creation Chardonnay 2015;Walker Bay;South Africa;http://images.vivino.com/thumbs/LfIBdsfwReq_HqQ-wxSlFw_375x500.jpg
23-11;http://localhost:3000/explore?countryCodes=za&page=23;wineries-neil-ellis-wines-stellenbosch-pinotage-2011;Neil Ellis Pinotage 2011;Stellenbosch;South Africa;http://images.vivino.com/thumbs/ZlRphwD2RMmHQ53LdqquhQ_375x500.jpg
23-12;http://localhost:3000/explore?countryCodes=za&page=23;wineries-buitenverwachting-wines-christine-2011;Buitenverwachting  Christine 2011;Constantia;South Africa;http://images.vivino.com/thumbs/TfE3Ro13SnW5RvDKwmr_FQ_375x500.jpg
23-13;http://localhost:3000/explore?countryCodes=za&page=23;wineries-delaire-graff-wines-graff-sauvignon-blanc-2016;Delaire Graff Sauvignon Blanc 2016;Western Cape;South Africa;http://images.vivino.com/thumbs/ysI6B7qmRrOSW_eGcTOJXA_375x500.jpg
23-14;http://localhost:3000/explore?countryCodes=za&page=23;wineries-boekenhoutskloof-wines-smillon-2013;Boekenhoutskloof Sémillon 2013;Franschhoek Valley;South Africa;http://images.vivino.com/thumbs/UNqHThCAR76oJ_AvpsSHVw_375x500.jpg
23-15;http://localhost:3000/explore?countryCodes=za&page=23;wineries-nederburg-estate-wines-heritage-heroes-anchorman-2015;Nederburg The Anchorman 2015;Coastal Region;South Africa;http://images.vivino.com/thumbs/qCXF6ewiSMemobME0DneTA_375x500.jpg
23-16;http://localhost:3000/explore?countryCodes=za&page=23;wineries-ernie-els-wines-stellenbosch-proprietors-syrah-2013;Ernie Els Syrah Proprietor's 2013;Stellenbosch;South Africa;http://images.vivino.com/thumbs/Nnl0qphaRSi4N0EG_R1vUA_375x500.jpg
23-17;http://localhost:3000/explore?countryCodes=za&page=23;wineries-muratie-estate-wines-laurens-campher-blended-white-2014;Muratie Laurens Campher 2014;Stellenbosch;South Africa;http://images.vivino.com/thumbs/4qFuO8oLSqCbJfQ9ViBwQQ_375x500.jpg
23-18;http://localhost:3000/explore?countryCodes=za&page=23;wineries-the-foundry-wines-grenache-blanc-2013;The Foundry Grenache Blanc 2013;Stellenbosch;South Africa;http://images.vivino.com/thumbs/4R2LEkYBRXWihw6Lux0lSA_375x500.jpg
23-19;http://localhost:3000/explore?countryCodes=za&page=23;wineries-vergelegen-wine-estate-wines-reserve-sauvignon-blanc-2014;Vergelegen Sauvignon Blanc Reserve 2014;Stellenbosch;South Africa;http://images.vivino.com/thumbs/uY0n51BKSyOljRJHmuSPIA_375x500.jpg
23-20;http://localhost:3000/explore?countryCodes=za&page=23;wineries-steenberg-wines-constantia-shiraz-2013;Steenberg Shiraz 2013;Constantia;South Africa;http://images.vivino.com/thumbs/anGT6gcESYmUuaZnAVM4XQ_375x500.jpg
23-21;http://localhost:3000/explore?countryCodes=za&page=23;wineries-mulderbosch-vineyards-wines-1000-miles-sauvignon-blanc-2013;Mulderbosch 1000 Miles Sauvignon Blanc 2013;Western Cape;South Africa;http://images.vivino.com/thumbs/4ASJZcFmTRGO-Bqf6wA70w_375x500.jpg
23-22;http://localhost:3000/explore?countryCodes=za&page=23;wineries-mother-rock-wines-135812483-force-majeur-red-blend-2015;Mother Rock Force Majeur Red Blend 2015;Swartland;South Africa;http://images.vivino.com/thumbs/NXRQbeyxRhep320DWuDE-w_375x500.jpg
23-23;http://localhost:3000/explore?countryCodes=za&page=23;wineries-strandveld-wines-elim-sauvignon-blanc-2013;Strandveld Vineyards Sauvignon Blanc 2013;Cape Agulhas;South Africa;http://images.vivino.com/thumbs/01i6urs20q0qn_375x500.jpg
23-24;http://localhost:3000/explore?countryCodes=za&page=23;wineries-glen-carlou-wines-cabernet-sauvignon-haven-2013;Glen Carlou Haven Cabernet Sauvignon 2013;Coastal Region;South Africa;http://images.vivino.com/thumbs/cBL2f2lHTFOhTzzhR0UgHg_375x500.jpg
22-0;http://localhost:3000/explore?countryCodes=za&page=22;wineries-danie-de-wet-wines-bon-vallon-chardonnay-2013;De Wetshof Bon Vallon Chardonnay 2013;Robertson;South Africa;http://images.vivino.com/thumbs/OLcwQBSPRiq5pUqVtnt6tg_375x500.jpg
22-1;http://localhost:3000/explore?countryCodes=za&page=22;wineries-vrede-en-lust-wines-boet-erasmus-2010;Vrede En Lust Boet Erasmus 2010;Paarl;South Africa;http://images.vivino.com/thumbs/BJSHC5rgSxqaWYaH_TSuCA_375x500.jpg
22-2;http://localhost:3000/explore?countryCodes=za&page=22;wineries-boekenhoutskloof-wines-semillon-2010;Boekenhoutskloof Sémillon 2010;Franschhoek Valley;South Africa;http://images.vivino.com/thumbs/00e103bo2k20c_375x500.jpg
22-3;http://localhost:3000/explore?countryCodes=za&page=22;wineries-simonsig-wines-mr-borios-shiraz-2012;Simonsig Mr Borio's Shiraz 2012;Stellenbosch;South Africa;http://images.vivino.com/thumbs/1vGLTJjQRRu5LGuSHFe3Ng_375x500.jpg
22-4;http://localhost:3000/explore?countryCodes=za&page=22;wineries-delheim-wines-handcrafted-pinotage-rose-2016;Delheim Pinotage Rosé 2016;Stellenbosch;South Africa;http://images.vivino.com/thumbs/6drzV-kaQIWJJFlksbs8WA_375x500.jpg
22-5;http://localhost:3000/explore?countryCodes=za&page=22;wineries-za-creation-wines-syrah-grenache-2014;Creation Syrah - Grenache 2014;Walker Bay;South Africa;http://images.vivino.com/thumbs/EycVLQHJRjWf8TzDXOWwcg_375x500.jpg
22-6;http://localhost:3000/explore?countryCodes=za&page=22;wineries-cape-point-wines-4275305-sauvignon-blanc-2013;Cape Point Vineyards Sauvignon Blanc 2013;Western Cape;South Africa;http://images.vivino.com/thumbs/XQYn9kQySFOl-FrCxarOgw_375x500.jpg
22-7;http://localhost:3000/explore?countryCodes=za&page=22;wineries-paul-cluver-wines-elgin-pinot-noir-2014;Paul Cluver Pinot Noir 2014;Elgin;South Africa;http://images.vivino.com/thumbs/wZRB-YbITSm9bWR2OBBj9g_375x500.jpg
22-8;http://localhost:3000/explore?countryCodes=za&page=22;wineries-rustenberg-wines-wines-buzzard-kloof-stellenbosch-syrah-2013;Rustenberg Buzzard Kloof Syrah 2013;Stellenbosch;South Africa;http://images.vivino.com/thumbs/4HbCa9xDS7WeZ9IodnScCg_375x500.jpg
22-9;http://localhost:3000/explore?countryCodes=za&page=22;wineries-hartenberg-estate-wines-stellenbosch-cabernet-sauvignon-2013;Hartenberg Cabernet Sauvignon 2013;Stellenbosch;South Africa;http://images.vivino.com/thumbs/mRpuEyRZRaKrTK2jtQNnYQ_375x500.jpg
22-10;http://localhost:3000/explore?countryCodes=za&page=22;wineries-meerlust-estate-wines-stellenbosch-red-2013;Meerlust Red 2013;Stellenbosch;South Africa;http://images.vivino.com/thumbs/JhVH1B6iQ3y9eRUplPVv6g_375x500.jpg
22-11;http://localhost:3000/explore?countryCodes=za&page=22;wineries-za-rijks-wines-shiraz-2010;Rijk's Private Cellar Shiraz 2010;Tulbagh;South Africa;http://images.vivino.com/thumbs/7mQ6mj8ERdKz5UVCeo_E_Q_375x500.jpg
